"","annotation","subannotation"
"I8.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"K2.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L17.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"N9.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"D10.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"K4.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L18.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"N10.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"P2.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"F4.B000167.3_56_F.1.1","endothelial cells",NA
"A12.B000167.3_56_F.1.1","luminal progenitors",NA
"G18.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"I9.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"K6.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L19.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"N11.B000167.3_56_F.1.1","luminal progenitors",NA
"D11.B000167.3_56_F.1.1","luminal progenitors",NA
"F5.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"G20.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"I10.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"G21.B000167.3_56_F.1.1","stromal cells",NA
"I11.B000167.3_56_F.1.1","luminal progenitors",NA
"K7.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L20.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"P4.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"A13.B000167.3_56_F.1.1","luminal progenitors",NA
"D12.B000167.3_56_F.1.1","luminal progenitors",NA
"F7.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"F8.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"H1.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"I13.B000167.3_56_F.1.1","luminal progenitors",NA
"K8.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L21.B000167.3_56_F.1.1","stromal cells",NA
"N14.B000167.3_56_F.1.1","luminal progenitors",NA
"P5.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"A14.B000167.3_56_F.1.1","luminal progenitors",NA
"C2.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"D13.B000167.3_56_F.1.1","hormone responsive luminal cells",NA
"I16.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"K9.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"L22.B000167.3_56_F.1.1","stromal cells",NA
"N15.B000167.3_56_F.1.1","luminal progenitors",NA
"P6.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"A15.B000167.3_56_F.1.1","luminal progenitors",NA
"C4.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"D15.B000167.3_56_F.1.1","luminal progenitors",NA
"F9.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"P18.B000167.3_56_F.1.1","basal cells","Chac1+Mthfd2+"
"A14.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"C1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"A16.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C2.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D13.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"F6.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L2.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M15.B000168.3_57_F.1.1","luminal progenitors",NA
"O2.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A17.B000168.3_57_F.1.1","basal cells","1"
"C3.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J20.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O3.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"G18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L5.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L6.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"M17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P18.B000168.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"M18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O5.B000168.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"O8.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M19.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L11.B000168.3_57_F.1.1","luminal progenitors",NA
"M20.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O11.B000168.3_57_F.1.1","luminal progenitors",NA
"C10.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L12.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"M21.B000168.3_57_F.1.1","stromal cells",NA
"O12.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"P22.B000168.3_57_F.1.1","stromal cells",NA
"K7.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C11.B000168.3_57_F.1.1","luminal progenitors",NA
"E1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L13.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"M22.B000168.3_57_F.1.1","stromal cells",NA
"O13.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"F15.B000168.3_57_F.1.1","luminal progenitors",NA
"O15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"B3.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"H2.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"I16.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K8.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C12.B000168.3_57_F.1.1","luminal progenitors",NA
"N3.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"I19.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L19.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"B4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L21.B000168.3_57_F.1.1","stromal cells",NA
"B6.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C14.B000168.3_57_F.1.1","luminal progenitors",NA
"C15.B000168.3_57_F.1.1","luminal progenitors",NA
"F20.B000168.3_57_F.1.1","basal cells","1"
"E3.B000168.3_57_F.1.1","basal cells","1"
"F18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H5.B000168.3_57_F.1.1","basal cells","Fos+"
"K10.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H7.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"J1.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"B7.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K11.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"L22.B000168.3_57_F.1.1","stromal cells",NA
"N5.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O21.B000168.3_57_F.1.1","stromal cells",NA
"P2.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C17.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C16.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"E12.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"F22.B000168.3_57_F.1.1","stromal cells",NA
"H11.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"E11.B000168.3_57_F.1.1","luminal progenitors",NA
"F21.B000168.3_57_F.1.1","stromal cells",NA
"H10.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J2.B000168.3_57_F.1.1","basal cells","Fos+"
"K12.B000168.3_57_F.1.1","luminal progenitors",NA
"N7.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J3.B000168.3_57_F.1.1","basal cells","Fos+"
"B12.B000168.3_57_F.1.1","luminal progenitors",NA
"C18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E15.B000168.3_57_F.1.1","luminal progenitors",NA
"G1.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K13.B000168.3_57_F.1.1","luminal progenitors",NA
"N10.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"P4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H12.B000168.3_57_F.1.1","luminal progenitors",NA
"J4.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"K14.B000168.3_57_F.1.1","luminal progenitors",NA
"M4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P5.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M5.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"N14.B000168.3_57_F.1.1","luminal progenitors",NA
"P7.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"E18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G3.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H13.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"J6.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"H15.B000168.3_57_F.1.1","luminal progenitors",NA
"K17.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"N16.B000168.3_57_F.1.1","basal cells","1"
"P9.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"K16.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"P8.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"G6.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J10.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M8.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P10.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D2.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E20.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"B18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P11.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"F1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"H22.B000168.3_57_F.1.1","stromal cells",NA
"J12.B000168.3_57_F.1.1","luminal progenitors",NA
"E22.B000168.3_57_F.1.1","stromal cells",NA
"G8.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N18.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K20.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D7.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F2.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"I1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"J15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"K21.B000168.3_57_F.1.1","stromal cells",NA
"N21.B000168.3_57_F.1.1","stromal cells",NA
"M10.B000168.3_57_F.1.1","endothelial cells",NA
"N19.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P12.B000168.3_57_F.1.1","luminal progenitors",NA
"I4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J16.B000168.3_57_F.1.1","basal cells","1"
"K22.B000168.3_57_F.1.1","stromal cells",NA
"M12.B000168.3_57_F.1.1","luminal progenitors",NA
"N22.B000168.3_57_F.1.1","stromal cells",NA
"P14.B000168.3_57_F.1.1","luminal progenitors",NA
"F3.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A13.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"L1.B000168.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"M14.B000168.3_57_F.1.1","luminal progenitors",NA
"O1.B000168.3_57_F.1.1","basal cells","1"
"P15.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"B22.B000168.3_57_F.1.1","stromal cells",NA
"F4.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G14.B000168.3_57_F.1.1","hormone responsive luminal cells",NA
"J17.B000168.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F14.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"H8.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"J10.B002309.3_57_F.1.1","basal cells","Fos+"
"K21.B002309.3_57_F.1.1","stromal cells",NA
"M5.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D19.B002309.3_57_F.1.1","basal cells","1"
"M7.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A13.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"D20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H11.B002309.3_57_F.1.1","luminal progenitors",NA
"J12.B002309.3_57_F.1.1","luminal progenitors",NA
"K22.B002309.3_57_F.1.1","stromal cells",NA
"C4.B002309.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"A15.B002309.3_57_F.1.1","luminal progenitors",NA
"C7.B002309.3_57_F.1.1","basal cells",NA
"D21.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"F18.B002309.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"H12.B002309.3_57_F.1.1","luminal progenitors",NA
"J15.B002309.3_57_F.1.1","luminal progenitors",NA
"L1.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M9.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F20.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"A16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C8.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E2.B002309.3_57_F.1.1","basal cells","Fos+"
"H14.B002309.3_57_F.1.1","luminal progenitors",NA
"F21.B002309.3_57_F.1.1","stromal cells",NA
"J17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L2.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M10.B002309.3_57_F.1.1","basal cells","Fos+"
"H15.B002309.3_57_F.1.1","luminal progenitors",NA
"A17.B002309.3_57_F.1.1","endothelial cells",NA
"C9.B002309.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"F22.B002309.3_57_F.1.1","stromal cells",NA
"J18.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H18.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L3.B002309.3_57_F.1.1","basal cells","1"
"M11.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"J19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C10.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E6.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"H19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J21.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L5.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M14.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"M12.B002309.3_57_F.1.1","luminal progenitors",NA
"E7.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"H20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J22.B002309.3_57_F.1.1","stromal cells",NA
"L7.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M15.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"C11.B002309.3_57_F.1.1","luminal progenitors",NA
"M16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A20.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C15.B002309.3_57_F.1.1","luminal progenitors",NA
"E8.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G3.B002309.3_57_F.1.1","basal cells","Fos+"
"H21.B002309.3_57_F.1.1","stromal cells",NA
"K1.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L8.B002309.3_57_F.1.1","basal cells","1"
"A21.B002309.3_57_F.1.1","stromal cells",NA
"A22.B002309.3_57_F.1.1","stromal cells",NA
"C17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E12.B002309.3_57_F.1.1","luminal progenitors",NA
"C16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G5.B002309.3_57_F.1.1","endothelial cells",NA
"I2.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K3.B002309.3_57_F.1.1","basal cells","Fos+"
"E11.B002309.3_57_F.1.1","luminal progenitors",NA
"G4.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"I1.B002309.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"K2.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L10.B002309.3_57_F.1.1","endothelial cells",NA
"M17.B002309.3_57_F.1.1","basal cells","1"
"L11.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"B1.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C18.B002309.3_57_F.1.1","basal cells","1"
"E13.B002309.3_57_F.1.1","luminal progenitors",NA
"G11.B002309.3_57_F.1.1","luminal progenitors",NA
"I5.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K4.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L12.B002309.3_57_F.1.1","luminal progenitors",NA
"E14.B002309.3_57_F.1.1","luminal progenitors",NA
"G13.B002309.3_57_F.1.1","luminal progenitors",NA
"I6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K5.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L13.B002309.3_57_F.1.1","luminal progenitors",NA
"B2.B002309.3_57_F.1.1","endothelial cells",NA
"C19.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"I12.B002309.3_57_F.1.1","luminal progenitors",NA
"K6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L14.B002309.3_57_F.1.1","luminal progenitors",NA
"B3.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"C20.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"E16.B002309.3_57_F.1.1","basal cells","1"
"G14.B002309.3_57_F.1.1","luminal progenitors",NA
"E18.B002309.3_57_F.1.1","endothelial cells",NA
"G16.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"I14.B002309.3_57_F.1.1","luminal progenitors",NA
"K8.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L15.B002309.3_57_F.1.1","luminal progenitors",NA
"A2.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"B7.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"C22.B002309.3_57_F.1.1","stromal cells",NA
"B9.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G17.B002309.3_57_F.1.1","basal cells","1"
"I15.B002309.3_57_F.1.1","luminal progenitors",NA
"K9.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"L16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A3.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"B10.B002309.3_57_F.1.1","basal cells",NA
"D3.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"E21.B002309.3_57_F.1.1","stromal cells",NA
"G18.B002309.3_57_F.1.1","basal cells","Fos+"
"I16.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L18.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"A5.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"B14.B002309.3_57_F.1.1","luminal progenitors",NA
"D4.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F1.B002309.3_57_F.1.1","basal cells","Fos+"
"G19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A6.B002309.3_57_F.1.1","endothelial cells",NA
"B15.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"I18.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K11.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"L19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D5.B002309.3_57_F.1.1","basal cells","1"
"K13.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"L20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F2.B002309.3_57_F.1.1","endothelial cells",NA
"G20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"I19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D8.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"F4.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G21.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"I21.B002309.3_57_F.1.1","stromal cells",NA
"K14.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"L21.B002309.3_57_F.1.1","stromal cells",NA
"B18.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"A8.B002309.3_57_F.1.1","basal cells","1"
"B19.B002309.3_57_F.1.1","basal cells","1"
"D11.B002309.3_57_F.1.1","luminal progenitors",NA
"F5.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"G22.B002309.3_57_F.1.1","stromal cells",NA
"J1.B002309.3_57_F.1.1","basal cells","Fos+"
"A9.B002309.3_57_F.1.1","basal cells","2"
"B20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"D13.B002309.3_57_F.1.1","luminal progenitors",NA
"F6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K16.B002309.3_57_F.1.1","basal cells","1"
"J4.B002309.3_57_F.1.1","basal cells","2"
"K17.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"L22.B002309.3_57_F.1.1","stromal cells",NA
"M1.B002309.3_57_F.1.1","basal cells","Fos+"
"B21.B002309.3_57_F.1.1","stromal cells",NA
"D15.B002309.3_57_F.1.1","luminal progenitors",NA
"F9.B002309.3_57_F.1.1","basal cells","Fos+"
"H4.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"J5.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"K18.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M2.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"A11.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"B22.B002309.3_57_F.1.1","stromal cells",NA
"D17.B002309.3_57_F.1.1","endothelial cells",NA
"F12.B002309.3_57_F.1.1","luminal progenitors",NA
"H6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"J6.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"M4.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"N16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P7.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"N19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P8.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"N20.B002309.3_57_F.1.1","basal cells","1"
"P9.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"N21.B002309.3_57_F.1.1","stromal cells",NA
"P10.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"P12.B002309.3_57_F.1.1","luminal progenitors",NA
"N22.B002309.3_57_F.1.1","stromal cells",NA
"O1.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P13.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"O3.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O4.B002309.3_57_F.1.1","basal cells","Cxcl2+Vcam+Procr+"
"P14.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"P15.B002309.3_57_F.1.1","luminal progenitors",NA
"O6.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P16.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O7.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O9.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P19.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"M21.B002309.3_57_F.1.1","stromal cells",NA
"O13.B002309.3_57_F.1.1","luminal progenitors",NA
"M20.B002309.3_57_F.1.1","basal cells","1"
"O11.B002309.3_57_F.1.1","luminal progenitors",NA
"P20.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"P21.B002309.3_57_F.1.1","stromal cells",NA
"O15.B002309.3_57_F.1.1","hormone responsive luminal cells",NA
"O16.B002309.3_57_F.1.1","basal cells","Id1+Id2+Pdfgrl+Wnt10a"
"N2.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
"O17.B002309.3_57_F.1.1","basal cells","Chac1+Mthfd2+"
