"","plate.barcode","annotation","subannotation"
"L18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J13.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K15.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"L19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O3.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"P6.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"J14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K16.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"L20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N1.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"O4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P7.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"J15.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"K17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L21.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O5.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P8.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"J16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K18.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N3.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"J17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K19.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O6.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"P10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P11.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"J18.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"M1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N4.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"O7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N5.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"O8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K20.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M3.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"N6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O9.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"P13.MAA000779.3_11_M.1.1","MAA000779","Macrophages/Dendritic cells/Monocytes and others",NA
"K21.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"K22.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J20.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"M6.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N8.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O11.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"P15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J21.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"L1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K1.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L3.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M8.MAA000779.3_11_M.1.1","MAA000779","CD4+ T cells",NA
"N10.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"J22.MAA000779.3_11_M.1.1","MAA000779","9CD8+ T cells",NA
"L2.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M7.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O12.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P16.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O14.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"K2.MAA000779.3_11_M.1.1","MAA000779","Natural Killer cells",NA
"P17.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"L4.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"M9.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"N11.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"O15.MAA000779.3_11_M.1.1","MAA000779","T1/T2/Follicular B cells",NA
"P18.MAA000779.3_11_M.1.1","MAA000779","Marginal Zone B cells",NA
"A18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B20.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"C22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A19.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"B21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D2.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"E5.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"F12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D3.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E6.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"F13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E7.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"F14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C3.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"D5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E8.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"F15.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E9.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"F16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B3.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C5.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"D7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E10.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"F18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E11.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"F19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A3.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C8.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"D10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E13.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"A5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C9.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"D11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C10.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"D12.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"E15.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"A7.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C11.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"D13.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"A8.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B10.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"C12.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"D14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A9.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D15.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"E20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A10.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A12.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"B14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D18.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"F1.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"C15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D17.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"E22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C17.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F2.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"A15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B17.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"A14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"B16.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"C18.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"D20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F3.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"C19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A16.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"B18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"D21.B000971.3_39_F.1.1","B000971","Macrophages/Dendritic cells/Monocytes and others",NA
"C20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"A17.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"B19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"C21.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"E1.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"F6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G12.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"H20.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"J3.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"G14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O7.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"G15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N2.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"O8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I1.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"J6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N3.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"O9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G16.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"M1.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"N4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G17.B000971.3_39_F.1.1","B000971","Macrophages/Dendritic cells/Monocytes and others",NA
"I2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I3.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"J8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P15.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"G21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G20.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"I4.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"J9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M3.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"N6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I6.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"J11.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"J10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M5.B000971.3_39_F.1.1","B000971","Macrophages/Dendritic cells/Monocytes and others",NA
"N8.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"K21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O13.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"P16.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"O14.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"H1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M6.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"P18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L3.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"M7.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"N10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P20.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"H2.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"O17.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"P21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"F21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H3.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M8.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"N13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J18.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"L6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"J16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O19.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L5.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"M9.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"N14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H6.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I13.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"J20.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"L7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M11.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"G3.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"H7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N17.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"I14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L8.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"N18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O21.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"G4.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"N20.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H8.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"I15.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K2.B000971.3_39_F.1.1","B000971","Natural Killer cells",NA
"L9.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"M13.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L10.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M14.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"N21.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H9.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I16.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K3.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"G6.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"H11.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"I18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"K4.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"L11.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M16.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"N22.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P2.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G7.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"H12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I20.B000971.3_39_F.1.1","B000971","Marginal Zone B cells",NA
"K5.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"L12.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M17.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"O1.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"P3.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"G8.B000971.3_39_F.1.1","B000971","9CD8+ T cells",NA
"H14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"M18.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"O2.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"P4.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
"I21.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"K6.B000971.3_39_F.1.1","B000971","CD4+ T cells",NA
"L14.B000971.3_39_F.1.1","B000971","T1/T2/Follicular B cells",NA
