"","plate.barcode","annotation","subannotation"
"H2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"J5.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"K10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"L17.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"A20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"C6.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"E20.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"H3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"J6.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"K11.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"A21.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"C12.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"F1.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"H5.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"J7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"L18.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"K12.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"L19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"A22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"C16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"F2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"H9.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"J8.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"K13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"L20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"B2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"C17.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"F3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"H10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"J10.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"K14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"B3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"C18.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"F7.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"H12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"J11.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"K16.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"B4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"C20.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"F10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"H15.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"J13.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"K17.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"B5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"C21.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"F11.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"H17.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"J14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"K18.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"B6.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"C22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"F13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"H18.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"J15.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"K20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"A1.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"B10.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"D3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"F17.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"H20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"J16.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"K21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"A3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B12.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"D4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"F21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"H21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"J17.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"K22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B13.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"D7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"F22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"H22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"J18.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"A5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"A6.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"B14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"D9.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"G1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"I1.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"J19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"L2.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"A7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B15.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"D12.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"G2.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"I2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"A8.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"D16.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"G3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"I3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"J21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"L4.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"J20.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"L3.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"A9.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B17.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"D17.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"G5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"I8.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"J22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"L5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"A10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"B18.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"D18.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"G6.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"I9.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"K1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"L7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"B19.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"D22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"G10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"I20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"A11.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"K2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"L8.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"I21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"K3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"L9.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"A12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"B20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"E2.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"G13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"A13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"B21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"E3.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"G17.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"I22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"K4.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"L10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"A14.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"A16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"C1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"E5.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"B22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"E4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"G20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"J1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"K5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"L13.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"G21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"A17.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"C2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"E10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"J2.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"G22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"J3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"K7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"K6.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"L14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"L15.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"A18.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"C3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"E11.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"H1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"J4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"K8.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"L16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"M19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"N21.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"M20.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"N22.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"P4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"P3.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"M21.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"P5.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"N1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"M22.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O2.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"P6.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O3.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"L22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"N2.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"O4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"P7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"P8.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"M1.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"N3.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"P9.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"M3.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"N5.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"M2.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"N4.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"O7.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"P10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"O8.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"M4.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"N6.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O9.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"P12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"P11.MAA001883.3_39_F.1.1","MAA001883","T_NK","Nk_1"
"N7.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"O10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"P13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"M5.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"M7.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"N9.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"O12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"P16.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"M6.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"N8.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"O11.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"P15.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"M8.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"N10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"O13.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"P17.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"P18.MAA001883.3_39_F.1.1","MAA001883","T_NK","NK_2"
"M9.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"N11.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O15.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"M10.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"M11.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"N13.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"O17.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"N12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"P20.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"O16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"P19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"M12.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"N14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"O18.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B4"
"P21.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"M14.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"N16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"M13.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B5"
"N15.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"O19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B3"
"P22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"O20.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"M15.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"N17.MAA001883.3_39_F.1.1","MAA001883","Immature-B",NA
"O21.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"M16.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"N18.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"O22.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B2"
"M18.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"N20.MAA001883.3_39_F.1.1","MAA001883","PreProB",NA
"P2.MAA001883.3_39_F.1.1","MAA001883","Mature-B",NA
"M17.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"N19.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B1"
"P1.MAA001883.3_39_F.1.1","MAA001883","Immature_Mature-B","B0"
"I22.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"K2.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"L5.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"M7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B9.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"C11.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"B8.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"C10.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B0"
"E14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A8.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"B10.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"C12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G20.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"F17.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"H22.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"J2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H21.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"J1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"M8.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"N10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C13.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"J3.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"L8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M9.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"M10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"A9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J4.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"M11.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"N13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"B13.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"A10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B12.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"C14.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"F20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"A12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B14.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"C16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"D18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D17.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"F22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H2.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"I4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"F21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"H1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C17.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"E21.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"G1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H3.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"I5.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"J7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B0"
"L12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"K8.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"M14.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"L11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M13.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"A13.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"I6.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"J8.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"K11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B3"
"L13.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"M15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B17.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"C19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"D21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"A14.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"B16.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"C18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D20.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"E22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"B18.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"C20.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"D22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I8.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"J10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K13.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"H5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
