"","annotation","subannotation"
"C7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"E6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"H15.MAA000388.3_11_M.1.1","Neutrophils",NA
"J14.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"A16.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"C8.MAA000388.3_11_M.1.1","Epithelial?",NA
"E7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"H20.MAA000388.3_11_M.1.1","Endothelial",NA
"J15.MAA000388.3_11_M.1.1","Granulocytes",NA
"A18.MAA000388.3_11_M.1.1","Endothelial",NA
"C9.MAA000388.3_11_M.1.1","Neutrophils",NA
"E8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J16.MAA000388.3_11_M.1.1","Neutrophils",NA
"C10.MAA000388.3_11_M.1.1","Granulocytes",NA
"E9.MAA000388.3_11_M.1.1","Granulocytes",NA
"G3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"C11.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"E10.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"G4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J22.MAA000388.3_11_M.1.1","Muscle?",NA
"C13.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"K1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"E14.MAA000388.3_11_M.1.1","Neutrophils",NA
"B4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"C15.MAA000388.3_11_M.1.1","Neutrophils",NA
"B5.MAA000388.3_11_M.1.1","Epithelial?",NA
"C16.MAA000388.3_11_M.1.1","Neutrophils",NA
"E20.MAA000388.3_11_M.1.1","Endothelial",NA
"E16.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"G6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"C21.MAA000388.3_11_M.1.1","Endothelial",NA
"E21.MAA000388.3_11_M.1.1","Endothelial?",NA
"G8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"I6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"D1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G12.MAA000388.3_11_M.1.1","Neutrophils",NA
"I7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"D2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G13.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"I8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"A1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B9.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"D3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G14.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"I13.MAA000388.3_11_M.1.1","Neutrophils",NA
"A2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B10.MAA000388.3_11_M.1.1","Granulocytes",NA
"D4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G16.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"I22.MAA000388.3_11_M.1.1","Endothelial?",NA
"J1.MAA000388.3_11_M.1.1","Epithelial?",NA
"A3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B13.MAA000388.3_11_M.1.1","Granulocytes",NA
"D5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"G17.MAA000388.3_11_M.1.1","Endothelial",NA
"H1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"A4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B15.MAA000388.3_11_M.1.1","T-cells",NA
"D6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"D7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"H2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"A5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B16.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"A6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"B17.MAA000388.3_11_M.1.1","Endothelial",NA
"D8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"F8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"H3.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"A7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"D16.MAA000388.3_11_M.1.1","Granulocytes",NA
"F9.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"H4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"J5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"L2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"L4.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"P16.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"P17.MAA000388.3_11_M.1.1","Endothelial",NA
"O8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"L12.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"N6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"L14.MAA000388.3_11_M.1.1","Granulocytes",NA
"M1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"N8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"N9.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"N12.MAA000388.3_11_M.1.1","Granulocytes",NA
"K8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"M6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"N15.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"P5.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K9.MAA000388.3_11_M.1.1","Granulocytes",NA
"M7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"P6.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K11.MAA000388.3_11_M.1.1","B-cells",NA
"M8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"N19.MAA000388.3_11_M.1.1","Endothelial?",NA
"P7.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K14.MAA000388.3_11_M.1.1","Neutrophils",NA
"M10.MAA000388.3_11_M.1.1","Mono/macro/DCs",NA
"N22.MAA000388.3_11_M.1.1","Endothelial",NA
"P8.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"K19.MAA000388.3_11_M.1.1","Endothelial?",NA
"O1.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"P9.MAA000388.3_11_M.1.1","Neutrophils",NA
"K20.MAA000388.3_11_M.1.1","Endothelial",NA
"M12.MAA000388.3_11_M.1.1","T-cells",NA
"O2.MAA000388.3_11_M.1.1","Multipotent Progenitors",NA
"A10.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"C6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A11.MAA000439.3_10_M.1.1","Neutrophils",NA
"C7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D16.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"A12.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"C8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A13.MAA000439.3_10_M.1.1","Granulocytes",NA
"C12.MAA000439.3_10_M.1.1","Granulocytes",NA
"D20.MAA000439.3_10_M.1.1","Endothelial?",NA
"A16.MAA000439.3_10_M.1.1","T-cells",NA
"A19.MAA000439.3_10_M.1.1","Endothelial?",NA
"C15.MAA000439.3_10_M.1.1","Neutrophils",NA
"C14.MAA000439.3_10_M.1.1","Neutrophils",NA
"A20.MAA000439.3_10_M.1.1","Muscle?",NA
"E3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"C19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"B3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D1.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"C22.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"B4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E10.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"B7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E11.MAA000439.3_10_M.1.1","Granulocytes",NA
"B9.MAA000439.3_10_M.1.1","Neutrophils",NA
"B11.MAA000439.3_10_M.1.1","Granulocytes",NA
"D5.MAA000439.3_10_M.1.1","Epithelial?",NA
"E14.MAA000439.3_10_M.1.1","T-cells",NA
"D4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E12.MAA000439.3_10_M.1.1","Neutrophils",NA
"B12.MAA000439.3_10_M.1.1","Granulocytes",NA
"D6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E15.MAA000439.3_10_M.1.1","Granulocytes",NA
"D7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"E16.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"B14.MAA000439.3_10_M.1.1","T-cells",NA
"A2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D9.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"E21.MAA000439.3_10_M.1.1","Endothelial",NA
"B15.MAA000439.3_10_M.1.1","B-cells",NA
"D8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D10.MAA000439.3_10_M.1.1","Neutrophils",NA
"F1.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D11.MAA000439.3_10_M.1.1","Neutrophils",NA
"A5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D12.MAA000439.3_10_M.1.1","Neutrophils",NA
"A7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"C2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"C3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D14.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"D13.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"A9.MAA000439.3_10_M.1.1","T-cells",NA
"C4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"D15.MAA000439.3_10_M.1.1","Neutrophils",NA
"L6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M12.MAA000439.3_10_M.1.1","Granulocytes",NA
"N22.MAA000439.3_10_M.1.1","Muscle?",NA
"F10.MAA000439.3_10_M.1.1","Neutrophils",NA
"H1.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I9.MAA000439.3_10_M.1.1","T-cells",NA
"J22.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"L7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M13.MAA000439.3_10_M.1.1","Neutrophils",NA
"P8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"F11.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"H2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M14.MAA000439.3_10_M.1.1","Granulocytes",NA
"P9.MAA000439.3_10_M.1.1","Granulocytes",NA
"F12.MAA000439.3_10_M.1.1","Neutrophils",NA
"P10.MAA000439.3_10_M.1.1","Neutrophils",NA
"F13.MAA000439.3_10_M.1.1","Neutrophils",NA
"I12.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"K3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"P11.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"F16.MAA000439.3_10_M.1.1","Neutrophils",NA
"H5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I13.MAA000439.3_10_M.1.1","Neutrophils",NA
"K4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O7.MAA000439.3_10_M.1.1","Epithelial?",NA
"P12.MAA000439.3_10_M.1.1","Granulocytes",NA
"F17.MAA000439.3_10_M.1.1","Endothelial",NA
"H6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I15.MAA000439.3_10_M.1.1","B-cells",NA
"K6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"L11.MAA000439.3_10_M.1.1","T-cells",NA
"F22.MAA000439.3_10_M.1.1","Neutrophils",NA
"H9.MAA000439.3_10_M.1.1","Neutrophils",NA
"H7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I16.MAA000439.3_10_M.1.1","Neutrophils",NA
"K7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"L12.MAA000439.3_10_M.1.1","Granulocytes",NA
"M19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"P13.MAA000439.3_10_M.1.1","T-cells",NA
"I18.MAA000439.3_10_M.1.1","Endothelial",NA
"H10.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"K8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K9.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"L15.MAA000439.3_10_M.1.1","T-cells",NA
"L13.MAA000439.3_10_M.1.1","Neutrophils",NA
"M20.MAA000439.3_10_M.1.1","Muscle?",NA
"O9.MAA000439.3_10_M.1.1","NK-cells",NA
"P14.MAA000439.3_10_M.1.1","Granulocytes",NA
"G2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H11.MAA000439.3_10_M.1.1","T-cells",NA
"I22.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M21.MAA000439.3_10_M.1.1","Endothelial?",NA
"L16.MAA000439.3_10_M.1.1","Neutrophils",NA
"P15.MAA000439.3_10_M.1.1","B-cells",NA
"G3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H12.MAA000439.3_10_M.1.1","T-cells",NA
"J2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K11.MAA000439.3_10_M.1.1","Granulocytes",NA
"L18.MAA000439.3_10_M.1.1","Endothelial?",NA
"N3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O12.MAA000439.3_10_M.1.1","B-cells",NA
"O11.MAA000439.3_10_M.1.1","Neutrophils",NA
"P16.MAA000439.3_10_M.1.1","Granulocytes",NA
"G4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H13.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"J3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K12.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"L19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"N4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K14.MAA000439.3_10_M.1.1","Granulocytes",NA
"L20.MAA000439.3_10_M.1.1","Endothelial?",NA
"P19.MAA000439.3_10_M.1.1","Endothelial?",NA
"G5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H15.MAA000439.3_10_M.1.1","Neutrophils",NA
"P20.MAA000439.3_10_M.1.1","Endothelial",NA
"G8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H18.MAA000439.3_10_M.1.1","Muscle?",NA
"G6.MAA000439.3_10_M.1.1","Neutrophils",NA
"J5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K15.MAA000439.3_10_M.1.1","B-cells",NA
"L21.MAA000439.3_10_M.1.1","Endothelial",NA
"J6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"G10.MAA000439.3_10_M.1.1","Neutrophils",NA
"H19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K17.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K16.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"M1.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O16.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"P21.MAA000439.3_10_M.1.1","Endothelial",NA
"G12.MAA000439.3_10_M.1.1","Neutrophils",NA
"H21.MAA000439.3_10_M.1.1","Endothelial",NA
"J8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O17.MAA000439.3_10_M.1.1","T-cells",NA
"N11.MAA000439.3_10_M.1.1","Granulocytes",NA
"P22.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O18.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"H22.MAA000439.3_10_M.1.1","Endothelial",NA
"J9.MAA000439.3_10_M.1.1","Neutrophils",NA
"G15.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"I1.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J11.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"N12.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"K21.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"G16.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"I3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J12.MAA000439.3_10_M.1.1","Granulocytes",NA
"M5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"K22.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"N13.MAA000439.3_10_M.1.1","T-cells",NA
"N14.MAA000439.3_10_M.1.1","Granulocytes",NA
"F3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"G17.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J15.MAA000439.3_10_M.1.1","Neutrophils",NA
"L2.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"O22.MAA000439.3_10_M.1.1","Endothelial",NA
"N16.MAA000439.3_10_M.1.1","Granulocytes",NA
"F4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"G18.MAA000439.3_10_M.1.1","Endothelial?",NA
"I5.MAA000439.3_10_M.1.1","Epithelial?",NA
"J16.MAA000439.3_10_M.1.1","Neutrophils",NA
"L3.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M9.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"N17.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"P4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"F7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"G19.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I7.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J17.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"L4.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M10.MAA000439.3_10_M.1.1","Mono/macro/DCs",NA
"N18.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"P5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"J21.MAA000439.3_10_M.1.1","Muscle?",NA
"L5.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"M11.MAA000439.3_10_M.1.1","Granulocytes",NA
"N20.MAA000439.3_10_M.1.1","Endothelial",NA
"P6.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"F8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"I8.MAA000439.3_10_M.1.1","Multipotent Progenitors",NA
"A13.MAA000441.3_10_M.1.1","Neutrophils",NA
"E17.MAA000441.3_10_M.1.1","Endothelial",NA
"A14.MAA000441.3_10_M.1.1","B-cells",NA
"A16.MAA000441.3_10_M.1.1","B-cells",NA
"A17.MAA000441.3_10_M.1.1","Endothelial",NA
"B10.MAA000441.3_10_M.1.1","Neutrophils",NA
"B14.MAA000441.3_10_M.1.1","Neutrophils",NA
"B16.MAA000441.3_10_M.1.1","Granulocytes",NA
"C9.MAA000441.3_10_M.1.1","Neutrophils",NA
"C12.MAA000441.3_10_M.1.1","Granulocytes",NA
"C13.MAA000441.3_10_M.1.1","Neutrophils",NA
"C14.MAA000441.3_10_M.1.1","Neutrophils",NA
"C15.MAA000441.3_10_M.1.1","Granulocytes",NA
"D10.MAA000441.3_10_M.1.1","Neutrophils",NA
"D13.MAA000441.3_10_M.1.1","Neutrophils",NA
"D15.MAA000441.3_10_M.1.1","Neutrophils",NA
"D16.MAA000441.3_10_M.1.1","Neutrophils",NA
"A4.MAA000441.3_10_M.1.1","Multipotent Progenitors",NA
"E10.MAA000441.3_10_M.1.1","Neutrophils",NA
"D20.MAA000441.3_10_M.1.1","Endothelial",NA
"E11.MAA000441.3_10_M.1.1","Neutrophils",NA
"A12.MAA000441.3_10_M.1.1","Neutrophils",NA
"E14.MAA000441.3_10_M.1.1","Neutrophils",NA
"K10.MAA000441.3_10_M.1.1","Granulocytes",NA
"N9.MAA000441.3_10_M.1.1","T-cells",NA
"N10.MAA000441.3_10_M.1.1","B-cells",NA
"N11.MAA000441.3_10_M.1.1","Granulocytes",NA
"F18.MAA000441.3_10_M.1.1","Endothelial",NA
"K15.MAA000441.3_10_M.1.1","Neutrophils",NA
"N12.MAA000441.3_10_M.1.1","B-cells",NA
"K19.MAA000441.3_10_M.1.1","Endothelial",NA
"N13.MAA000441.3_10_M.1.1","Granulocytes",NA
"G16.MAA000441.3_10_M.1.1","Granulocytes",NA
"L3.MAA000441.3_10_M.1.1","Multipotent Progenitors",NA
"N15.MAA000441.3_10_M.1.1","B-cells",NA
"N14.MAA000441.3_10_M.1.1","Neutrophils",NA
"L9.MAA000441.3_10_M.1.1","B-cells",NA
"N16.MAA000441.3_10_M.1.1","Granulocytes",NA
"H4.MAA000441.3_10_M.1.1","Multipotent Progenitors",NA
"L10.MAA000441.3_10_M.1.1","Neutrophils",NA
"H5.MAA000441.3_10_M.1.1","Multipotent Progenitors",NA
"L11.MAA000441.3_10_M.1.1","Granulocytes",NA
"N19.MAA000441.3_10_M.1.1","Muscle?",NA
"H15.MAA000441.3_10_M.1.1","Neutrophils",NA
"L13.MAA000441.3_10_M.1.1","Neutrophils",NA
"H14.MAA000441.3_10_M.1.1","Neutrophils",NA
"L12.MAA000441.3_10_M.1.1","T-cells",NA
"H17.MAA000441.3_10_M.1.1","Muscle?",NA
"L15.MAA000441.3_10_M.1.1","T-cells",NA
"L16.MAA000441.3_10_M.1.1","Neutrophils",NA
"O9.MAA000441.3_10_M.1.1","B-cells",NA
"I9.MAA000441.3_10_M.1.1","Neutrophils",NA
"L19.MAA000441.3_10_M.1.1","Endothelial",NA
"O12.MAA000441.3_10_M.1.1","B-cells",NA
"O10.MAA000441.3_10_M.1.1","Neutrophils",NA
"I13.MAA000441.3_10_M.1.1","Granulocytes",NA
"M9.MAA000441.3_10_M.1.1","B-cells",NA
"O13.MAA000441.3_10_M.1.1","Neutrophils",NA
"J2.MAA000441.3_10_M.1.1","Multipotent Progenitors",NA
"M11.MAA000441.3_10_M.1.1","Granulocytes",NA
"I14.MAA000441.3_10_M.1.1","Neutrophils",NA
"M10.MAA000441.3_10_M.1.1","B-cells",NA
"O14.MAA000441.3_10_M.1.1","T-cells",NA
"O15.MAA000441.3_10_M.1.1","B-cells",NA
"J10.MAA000441.3_10_M.1.1","T-cells",NA
"M12.MAA000441.3_10_M.1.1","B-cells",NA
"O17.MAA000441.3_10_M.1.1","Endothelial",NA
"J14.MAA000441.3_10_M.1.1","Granulocytes",NA
"M13.MAA000441.3_10_M.1.1","Neutrophils",NA
"J18.MAA000441.3_10_M.1.1","Endothelial",NA
"M14.MAA000441.3_10_M.1.1","Neutrophils",NA
"K9.MAA000441.3_10_M.1.1","T-cells",NA
"M16.MAA000441.3_10_M.1.1","B-cells",NA
"M15.MAA000441.3_10_M.1.1","Granulocytes",NA
"C5.MAA000442.3_11_M.1.1","Endothelial",NA
"A8.MAA000442.3_11_M.1.1","Granulocytes",NA
"C6.MAA000442.3_11_M.1.1","Endothelial",NA
"A9.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"C10.MAA000442.3_11_M.1.1","T-cells",NA
"A13.MAA000442.3_11_M.1.1","T-cells",NA
"A20.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"A21.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"C12.MAA000442.3_11_M.1.1","T-cells",NA
"C14.MAA000442.3_11_M.1.1","Granulocytes",NA
"B6.MAA000442.3_11_M.1.1","Endothelial",NA
"C18.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"D1.MAA000442.3_11_M.1.1","Endothelial",NA
"B8.MAA000442.3_11_M.1.1","B-cells",NA
"D3.MAA000442.3_11_M.1.1","Endothelial",NA
"B10.MAA000442.3_11_M.1.1","T-cells",NA
"B9.MAA000442.3_11_M.1.1","Neutrophils",NA
"B12.MAA000442.3_11_M.1.1","Neutrophils",NA
"B14.MAA000442.3_11_M.1.1","Granulocytes",NA
"B13.MAA000442.3_11_M.1.1","T-cells",NA
"B16.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"M8.MAA000442.3_11_M.1.1","B-cells",NA
"P7.MAA000442.3_11_M.1.1","T-cells",NA
"G16.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
