"","annotation","subannotation"
"B8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C12.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D14.MAA000926.3_9_M.1.1","endothelial","vascular"
"E21.MAA000926.3_9_M.1.1","endothelial","vascular"
"G9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H19.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"J8.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K15.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"D15.MAA000926.3_9_M.1.1","endothelial","vascular"
"P16.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"C13.MAA000926.3_9_M.1.1","endothelial","vascular"
"D16.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"F1.MAA000926.3_9_M.1.1","neurons","inhibitory"
"G12.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H22.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"G11.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"H20.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"J9.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K16.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N7.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"K17.MAA000926.3_9_M.1.1","endothelial","vascular"
"B11.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"C14.MAA000926.3_9_M.1.1","endothelial","vascular"
"D17.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"F3.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"G13.MAA000926.3_9_M.1.1","neurons","inhibitory"
"I1.MAA000926.3_9_M.1.1","endothelial","vascular"
"J13.MAA000926.3_9_M.1.1","endothelial","vascular"
"K19.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M4.MAA000926.3_9_M.1.1","endothelial","vascular"
"M5.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N9.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"O14.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N8.MAA000926.3_9_M.1.1","neurons","excitatory"
"O12.MAA000926.3_9_M.1.1","endothelial","vascular"
"P17.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"B12.MAA000926.3_9_M.1.1","endothelial","vascular"
"C15.MAA000926.3_9_M.1.1","pericytes",NA
"D18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"P18.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"M6.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"N10.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"O15.MAA000926.3_9_M.1.1","astrocytes","cerebral_astrocytes"
"P19.MAA000926.3_9_M.1.1","endothelial","vascular"
"G15.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"I2.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"J14.MAA000926.3_9_M.1.1","endothelial","vascular"
"K20.MAA000926.3_9_M.1.1","oligodendrocytes",NA
"N6.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"P19.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"N8.MAA000928.3_9_M.1.1","unknown",NA
"G4.MAA000928.3_9_M.1.1","unknown",NA
"N12.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"K11.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"N14.MAA000928.3_9_M.1.1","neurons","excitatory"
"N15.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"K15.MAA000928.3_9_M.1.1","unknown",NA
"N18.MAA000928.3_9_M.1.1","endothelial","vSMCs"
"G18.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"G20.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"D3.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"H19.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"A3.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"H20.MAA000928.3_9_M.1.1","neurons","excitatory"
"D8.MAA000928.3_9_M.1.1","unknown",NA
"O16.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"A5.MAA000928.3_9_M.1.1","unknown",NA
"D9.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"I15.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"L18.MAA000928.3_9_M.1.1","unknown",NA
"P6.MAA000928.3_9_M.1.1","unknown",NA
"E5.MAA000928.3_9_M.1.1","unknown",NA
"M7.MAA000928.3_9_M.1.1","oligodendrocytes",NA
"N4.MAA000928.3_9_M.1.1","unknown",NA
"P18.MAA000928.3_9_M.1.1","astrocytes","Berg.Glia"
"D14.MAA000930.3_8_M.1.1","endothelial","vascular"
"J5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"M21.MAA000930.3_8_M.1.1","OPCs",NA
"A19.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"D20.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"J6.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"M22.MAA000930.3_8_M.1.1","endothelial","vascular"
"A21.MAA000930.3_8_M.1.1","astrocytes","myelinating_oligodendrocytes"
"D21.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"J8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N1.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B1.MAA000930.3_8_M.1.1","unknown",NA
"D22.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"J10.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N11.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B2.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E3.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"J15.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B3.MAA000930.3_8_M.1.1","endothelial","vascular"
"E4.MAA000930.3_8_M.1.1","endothelial","vascular"
"J22.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N14.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B4.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K1.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N21.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B6.MAA000930.3_8_M.1.1","astrocytes","myelinating_oligodendrocytes"
"E6.MAA000930.3_8_M.1.1","OPCs",NA
"K5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"N22.MAA000930.3_8_M.1.1","endothelial","vascular"
"B8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K13.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"O5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A1.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B9.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A3.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B20.MAA000930.3_8_M.1.1","endothelial","vascular"
"E20.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K14.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"O6.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F4.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A4.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B21.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F6.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K20.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K16.MAA000930.3_8_M.1.1","neurons","excitatory"
"O10.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"O8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B22.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"F7.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K21.MAA000930.3_8_M.1.1","pericytes",NA
"O11.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"K22.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"O15.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"A7.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"C1.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"F12.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A9.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"C4.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"C3.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"G3.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"L8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"F15.MAA000930.3_8_M.1.1","endothelial","vascular"
"L1.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"O19.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A10.MAA000930.3_8_M.1.1","OPCs",NA
"C5.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"G4.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"L13.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"O22.MAA000930.3_8_M.1.1","endothelial","vascular"
"L14.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"P1.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A11.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"C6.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"P2.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A12.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"C7.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"L15.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"C8.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"G10.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"L21.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A13.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A14.MAA000930.3_8_M.1.1","pericytes",NA
"C18.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"G22.MAA000930.3_8_M.1.1","endothelial","vascular"
"M1.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"C19.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"H21.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"M2.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A15.MAA000930.3_8_M.1.1","endothelial","vascular"
"A16.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"D1.MAA000930.3_8_M.1.1","astrocytes","myelinating_oligodendrocytes"
"I2.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"M14.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"A18.MAA000930.3_8_M.1.1","endothelial","vascular"
"D3.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"I13.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"M20.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"P13.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"P18.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"P19.MAA000930.3_8_M.1.1","OPCs",NA
"P4.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"P5.MAA000930.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"P9.MAA000930.3_8_M.1.1","astrocytes","myelinating_oligodendrocytes"
"P10.MAA000930.3_8_M.1.1","oligodendrocytes",NA
"B9.MAA000932.3_11_M.1.1","endothelial","vascular"
"D5.MAA000932.3_11_M.1.1","endothelial","vascular"
"M3.MAA000932.3_11_M.1.1","pericytes",NA
"O4.MAA000932.3_11_M.1.1","endothelial","vascular"
"F10.MAA000932.3_11_M.1.1","endothelial","vascular"
"I1.MAA000932.3_11_M.1.1","pericytes",NA
"D7.MAA000932.3_11_M.1.1","endothelial","vascular"
"F11.MAA000932.3_11_M.1.1","endothelial","vascular"
"I2.MAA000932.3_11_M.1.1","OPCs",NA
"K2.MAA000932.3_11_M.1.1","endothelial","vascular"
"M4.MAA000932.3_11_M.1.1","endothelial","vascular"
"O6.MAA000932.3_11_M.1.1","pericytes",NA
"P20.MAA000932.3_11_M.1.1","endothelial","vascular"
"B11.MAA000932.3_11_M.1.1","endothelial","vascular"
"D21.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"A1.MAA000932.3_11_M.1.1","endothelial","vascular"
"F19.MAA000932.3_11_M.1.1","OPCs",NA
"I3.MAA000932.3_11_M.1.1","endothelial","vascular"
"K3.MAA000932.3_11_M.1.1","endothelial","vascular"
"M5.MAA000932.3_11_M.1.1","endothelial","vascular"
"O7.MAA000932.3_11_M.1.1","endothelial","vascular"
"B19.MAA000932.3_11_M.1.1","OPCs",NA
"M6.MAA000932.3_11_M.1.1","pericytes",NA
"O8.MAA000932.3_11_M.1.1","pericytes",NA
"E1.MAA000932.3_11_M.1.1","endothelial","vascular"
"G1.MAA000932.3_11_M.1.1","NPCS",NA
"K4.MAA000932.3_11_M.1.1","endothelial","vascular"
"I6.MAA000932.3_11_M.1.1","OPCs",NA
"K5.MAA000932.3_11_M.1.1","endothelial","vascular"
"M7.MAA000932.3_11_M.1.1","pericytes",NA
"O9.MAA000932.3_11_M.1.1","endothelial","vascular"
"A2.MAA000932.3_11_M.1.1","endothelial","vascular"
"B20.MAA000932.3_11_M.1.1","unknown",NA
"E2.MAA000932.3_11_M.1.1","endothelial","vascular"
"G2.MAA000932.3_11_M.1.1","endothelial","vascular"
"E3.MAA000932.3_11_M.1.1","endothelial","vascular"
"G3.MAA000932.3_11_M.1.1","endothelial","vascular"
"A3.MAA000932.3_11_M.1.1","endothelial","vascular"
"I7.MAA000932.3_11_M.1.1","endothelial","vascular"
"K6.MAA000932.3_11_M.1.1","endothelial","vascular"
"M8.MAA000932.3_11_M.1.1","endothelial","vascular"
"O10.MAA000932.3_11_M.1.1","endothelial","vascular"
"G4.MAA000932.3_11_M.1.1","pericytes",NA
"A4.MAA000932.3_11_M.1.1","endothelial","vascular"
"B22.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"E4.MAA000932.3_11_M.1.1","endothelial","vascular"
"I8.MAA000932.3_11_M.1.1","endothelial","vascular"
"K7.MAA000932.3_11_M.1.1","endothelial","vascular"
"M9.MAA000932.3_11_M.1.1","endothelial","vascular"
"O11.MAA000932.3_11_M.1.1","endothelial","vascular"
"C1.MAA000932.3_11_M.1.1","endothelial","vascular"
"G5.MAA000932.3_11_M.1.1","endothelial","vascular"
"A5.MAA000932.3_11_M.1.1","endothelial","vascular"
"I9.MAA000932.3_11_M.1.1","endothelial","vascular"
"K8.MAA000932.3_11_M.1.1","endothelial","vascular"
"M10.MAA000932.3_11_M.1.1","endothelial","vascular"
"A6.MAA000932.3_11_M.1.1","endothelial","vascular"
"C2.MAA000932.3_11_M.1.1","pericytes",NA
"E6.MAA000932.3_11_M.1.1","endothelial","vascular"
"G6.MAA000932.3_11_M.1.1","endothelial","vascular"
"K11.MAA000932.3_11_M.1.1","endothelial","vascular"
"M16.MAA000932.3_11_M.1.1","astrocytes","cerebral_astrocytes"
"A7.MAA000932.3_11_M.1.1","OPCs",NA
"K14.MAA000932.3_11_M.1.1","pericytes",NA
"M19.MAA000932.3_11_M.1.1","OPCs",NA
"C3.MAA000932.3_11_M.1.1","endothelial","vascular"
"E11.MAA000932.3_11_M.1.1","endothelial","vascular"
"G7.MAA000932.3_11_M.1.1","endothelial","vascular"
"I13.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"A8.MAA000932.3_11_M.1.1","endothelial","vascular"
"L1.MAA000932.3_11_M.1.1","pericytes",NA
"M21.MAA000932.3_11_M.1.1","endothelial","vascular"
"C4.MAA000932.3_11_M.1.1","endothelial","vascular"
"E14.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"G8.MAA000932.3_11_M.1.1","endothelial","vascular"
"I21.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"N1.MAA000932.3_11_M.1.1","endothelial","vascular"
"P1.MAA000932.3_11_M.1.1","endothelial","vascular"
"A10.MAA000932.3_11_M.1.1","endothelial","vascular"
"C5.MAA000932.3_11_M.1.1","endothelial","vascular"
"E16.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"G10.MAA000932.3_11_M.1.1","endothelial","vascular"
"J1.MAA000932.3_11_M.1.1","pericytes",NA
"L2.MAA000932.3_11_M.1.1","endothelial","vascular"
"J2.MAA000932.3_11_M.1.1","endothelial","vascular"
"L3.MAA000932.3_11_M.1.1","pericytes",NA
"N2.MAA000932.3_11_M.1.1","endothelial","vascular"
"P2.MAA000932.3_11_M.1.1","endothelial","vascular"
"A11.MAA000932.3_11_M.1.1","endothelial","vascular"
"C6.MAA000932.3_11_M.1.1","NPCS",NA
"E18.MAA000932.3_11_M.1.1","endothelial","vascular"
"G12.MAA000932.3_11_M.1.1","astrocytes","cerebral_astrocytes"
"G18.MAA000932.3_11_M.1.1","OPCs",NA
"J3.MAA000932.3_11_M.1.1","endothelial","vascular"
"L4.MAA000932.3_11_M.1.1","OPCs",NA
"N3.MAA000932.3_11_M.1.1","unknown",NA
"A16.MAA000932.3_11_M.1.1","endothelial","vascular"
"C7.MAA000932.3_11_M.1.1","OPCs",NA
"E20.MAA000932.3_11_M.1.1","OPCs",NA
"P3.MAA000932.3_11_M.1.1","endothelial","vascular"
"H1.MAA000932.3_11_M.1.1","endothelial","vascular"
"J4.MAA000932.3_11_M.1.1","endothelial","vascular"
"L5.MAA000932.3_11_M.1.1","endothelial","vascular"
"N4.MAA000932.3_11_M.1.1","OPCs",NA
"P5.MAA000932.3_11_M.1.1","endothelial","vascular"
"A18.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"C8.MAA000932.3_11_M.1.1","endothelial","vascular"
"E22.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"F1.MAA000932.3_11_M.1.1","endothelial","vascular"
"H2.MAA000932.3_11_M.1.1","endothelial","vascular"
"J5.MAA000932.3_11_M.1.1","endothelial","vascular"
"C9.MAA000932.3_11_M.1.1","endothelial","vascular"
"N5.MAA000932.3_11_M.1.1","endothelial","vascular"
"P6.MAA000932.3_11_M.1.1","endothelial","vascular"
"B1.MAA000932.3_11_M.1.1","endothelial","vascular"
"C11.MAA000932.3_11_M.1.1","endothelial","vascular"
"F2.MAA000932.3_11_M.1.1","endothelial","vascular"
"H3.MAA000932.3_11_M.1.1","endothelial","vascular"
"J6.MAA000932.3_11_M.1.1","endothelial","vascular"
"L7.MAA000932.3_11_M.1.1","endothelial","vascular"
"N6.MAA000932.3_11_M.1.1","endothelial","vascular"
"P7.MAA000932.3_11_M.1.1","endothelial","vascular"
"F3.MAA000932.3_11_M.1.1","endothelial","vascular"
"H4.MAA000932.3_11_M.1.1","OPCs",NA
"J7.MAA000932.3_11_M.1.1","endothelial","vascular"
"B2.MAA000932.3_11_M.1.1","endothelial","vascular"
"C17.MAA000932.3_11_M.1.1","endothelial","vascular"
"L8.MAA000932.3_11_M.1.1","pericytes",NA
"B3.MAA000932.3_11_M.1.1","unknown",NA
"N8.MAA000932.3_11_M.1.1","endothelial","vascular"
"C19.MAA000932.3_11_M.1.1","OPCs",NA
"P8.MAA000932.3_11_M.1.1","endothelial","vascular"
"F4.MAA000932.3_11_M.1.1","pericytes",NA
"H5.MAA000932.3_11_M.1.1","endothelial","vascular"
"J8.MAA000932.3_11_M.1.1","endothelial","vascular"
"L9.MAA000932.3_11_M.1.1","endothelial","vascular"
"N9.MAA000932.3_11_M.1.1","unknown",NA
"P9.MAA000932.3_11_M.1.1","endothelial","vascular"
"L10.MAA000932.3_11_M.1.1","endothelial","vascular"
"N10.MAA000932.3_11_M.1.1","endothelial","vascular"
"P10.MAA000932.3_11_M.1.1","pericytes",NA
"B4.MAA000932.3_11_M.1.1","endothelial","vascular"
"C22.MAA000932.3_11_M.1.1","OPCs",NA
"F5.MAA000932.3_11_M.1.1","endothelial","vascular"
"H6.MAA000932.3_11_M.1.1","endothelial","vascular"
"J9.MAA000932.3_11_M.1.1","endothelial","vascular"
"D1.MAA000932.3_11_M.1.1","endothelial","vascular"
"F6.MAA000932.3_11_M.1.1","endothelial","vascular"
"H8.MAA000932.3_11_M.1.1","OPCs",NA
"J10.MAA000932.3_11_M.1.1","pericytes",NA
"B5.MAA000932.3_11_M.1.1","endothelial","vascular"
"L11.MAA000932.3_11_M.1.1","endothelial","vascular"
"N11.MAA000932.3_11_M.1.1","endothelial","vascular"
"P13.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"B6.MAA000932.3_11_M.1.1","endothelial","vascular"
"D2.MAA000932.3_11_M.1.1","OPCs",NA
"F7.MAA000932.3_11_M.1.1","endothelial","vascular"
"H9.MAA000932.3_11_M.1.1","endothelial","vascular"
"J11.MAA000932.3_11_M.1.1","endothelial","vascular"
"L21.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"N12.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"M1.MAA000932.3_11_M.1.1","endothelial","vascular"
"O1.MAA000932.3_11_M.1.1","endothelial","vascular"
"B7.MAA000932.3_11_M.1.1","OPCs",NA
"D3.MAA000932.3_11_M.1.1","endothelial","vascular"
"F8.MAA000932.3_11_M.1.1","endothelial","vascular"
"H15.MAA000932.3_11_M.1.1","oligodendrocytes",NA
"J18.MAA000932.3_11_M.1.1","astrocytes","cerebral_astrocytes"
"J20.MAA000932.3_11_M.1.1","endothelial","vascular"
"M2.MAA000932.3_11_M.1.1","endothelial","vascular"
"O3.MAA000932.3_11_M.1.1","endothelial","vascular"
"B8.MAA000932.3_11_M.1.1","endothelial","vascular"
"F9.MAA000932.3_11_M.1.1","endothelial","vascular"
"H21.MAA000932.3_11_M.1.1","endothelial","vascular"
"A16.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"B19.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H14.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J19.MAA000935.3_8_M.1.1","unknown",NA
"N7.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"N8.MAA000935.3_8_M.1.1","OPCs",NA
"B22.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E12.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H15.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"J20.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"C2.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E13.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H16.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"J21.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"N9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"H19.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"K6.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"N12.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"C10.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"E14.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I1.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"K7.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"N13.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"C13.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"E22.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"C15.MAA000935.3_8_M.1.1","endothelial","vascular"
"F1.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I4.MAA000935.3_8_M.1.1","endothelial","vascular"
"K8.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"N15.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"C16.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"N20.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"F4.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I6.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"K12.MAA000935.3_8_M.1.1","NPCS",NA
"K13.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"O3.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D2.MAA000935.3_8_M.1.1","OPCs",NA
"F5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I7.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D4.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D6.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F7.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I9.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"K15.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"F9.MAA000935.3_8_M.1.1","OPCs",NA
"I10.MAA000935.3_8_M.1.1","OPCs",NA
"D9.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"F14.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"O8.MAA000935.3_8_M.1.1","OPCs",NA
"I11.MAA000935.3_8_M.1.1","endothelial","vascular"
"D11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L7.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"F16.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I15.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L10.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"O11.MAA000935.3_8_M.1.1","endothelial","vSMCs"
"O17.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D15.MAA000935.3_8_M.1.1","OPCs",NA
"F21.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"I16.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L11.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"O20.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"D18.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"F22.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I17.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L13.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"P4.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D19.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"G1.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I21.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"A22.MAA000935.3_8_M.1.1","astrocytes","cerebral_astrocytes"
"D21.MAA000935.3_8_M.1.1","OPCs",NA
"G4.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L14.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"P5.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"I22.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"L17.MAA000935.3_8_M.1.1","endothelial","vascular"
"B2.MAA000935.3_8_M.1.1","unknown",NA
"P7.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"D22.MAA000935.3_8_M.1.1","oligodendrocytes",NA
"G5.MAA000935.3_8_M.1.1","NPCS",NA
