,plate.barcode,annotation,subannotation
H17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B5.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C8.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
G16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C9.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A3.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
B7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D12.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
E14.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
D11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
G18.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
E13.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
F15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C11.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
D13.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F17.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
A6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C13.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A5.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B9.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B11.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
C14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I2.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
I1.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
D17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
H1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I3.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A8.B003291.3_39_F.1.1,B003291,stromal_mesenchymal stem cell,NA
B12.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
A10.B003291.3_39_F.1.1,B003291,stromal_mesenchymal stem cell,NA
B14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A9.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
D19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
F22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
G1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
A11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B15.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
D20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
E22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
G2.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
H4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
H3.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I5.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
F1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
G3.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O21.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
A12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
B16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
C19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K13.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
L15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N19.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
O22.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
J13.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
L17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K14.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
L16.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M18.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
N20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J14.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
K16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P3.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P2.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
M21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O2.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
P4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J17.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
K19.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,Immature_SP_CD8
K18.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
N1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L20.B003291.3_39_F.1.1,B003291,stromal_mesenchymal stem cell,NA
O3.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P5.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
O4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N2.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O5.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
P7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N3.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
O6.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
P8.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
I18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I19.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
J21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L1.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M3.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
N5.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O8.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M2.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N4.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
O7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P9.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
P10.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
I20.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L2.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M4.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
N6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O9.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
I21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K1.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L3.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M5.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
J1.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
K3.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
I22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L5.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
K2.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M6.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N8.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P13.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J2.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K4.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L6.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
M8.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
N10.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O13.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N9.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
P15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P14.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
J3.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
K5.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M9.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O14.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
P16.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
M10.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
N12.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
O15.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,immature_SP_CD4
P17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J4.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
K6.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
L8.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
J6.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
K8.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J5.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K7.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DP
M11.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
N13.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P18.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
L10.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
J7.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
K9.B003291.3_39_F.1.1,B003291,thymocyte_4_DP_rapidly dividing_favoring CD8 differenation,NA
L11.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
M13.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M12.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
O18.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
O17.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P19.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P20.B003291.3_39_F.1.1,B003291,thymocyte_1_mix of DN4_DP_immatureSPs,DN4
J8.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
K10.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
L12.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M14.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N16.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
P21.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
M15.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
N17.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
P22.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
J9.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
K11.B003291.3_39_F.1.1,B003291,thymocyte_3_DP_favoring CD8 differentation,NA
L13.B003291.3_39_F.1.1,B003291,thymocyte_2_DP_favoring CD8 differentiation,NA
